game_id,season,week,game_type,gameday,home_team,away_team,home_rest,away_rest,result,home_roll_points_for,home_roll_points_against,home_roll_total_yards,home_roll_turnover_margin,home_roll_sack_margin,home_roll_third_down_pct,home_roll_top_seconds,away_roll_points_for,away_roll_points_against,away_roll_total_yards,away_roll_turnover_margin,away_roll_sack_margin,away_roll_third_down_pct,away_roll_top_seconds,home_win
2010_06_SD_STL,2010,6,REG,2010-10-17,LA,LAC,7,7,3.0,16.6,19.2,333.6,0.2,-0.2,0.3493686868686868,1883.6,28.0,21.2,477.4,-0.4,1.4,0.3699400015189488,2064.4,1
2010_06_NO_TB,2010,6,REG,2010-10-17,TB,NO,7,7,-25.0,18.5,20.0,327.25,1.5,-1.5,0.3873303167420814,1978.0,19.8,20.4,357.6,-0.2,0.4,0.4162087912087912,1944.2,0
2010_06_NYJ_DEN,2010,6,REG,2010-10-17,DEN,NYJ,7,6,-4.0,20.8,23.2,398.4,0.4,-1.4,0.3359265734265734,1882.0,27.0,16.2,347.4,2.2,1.0,0.3516860916860916,1867.2,0
2010_06_OAK_SF,2010,6,REG,2010-10-17,SF,LV,7,7,8.0,15.2,26.0,323.6,-1.6,0.0,0.3455973266499582,1759.0,22.2,26.8,361.2,0.0,-1.2,0.300018315018315,1877.6,1
2010_06_DAL_MIN,2010,6,REG,2010-10-17,MIN,DAL,6,7,3.0,15.75,16.75,346.75,-1.5,-1.0,0.3156187154348919,1834.75,20.25,21.75,431.75,-1.0,0.5,0.3889140271493212,2059.5,1
2010_06_IND_WAS,2010,6,REG,2010-10-17,WAS,IND,7,7,-3.0,17.8,18.4,351.6,0.8,0.2,0.2140601503759397,1730.2,27.2,20.2,401.6,0.4,0.4,0.4289894419306184,2004.0,0
2010_06_TEN_JAX,2010,6,REG,2010-10-18,JAX,TEN,8,8,-27.0,21.4,27.4,326.8,-0.4,0.0,0.4025685425685426,1882.8,26.4,19.0,304.8,0.4,2.0,0.3135459311929899,1617.8,0
2010_07_CIN_ATL,2010,7,REG,2010-10-24,ATL,CIN,7,14,7.0,24.2,17.2,382.8,1.4,-0.4,0.4057894736842105,2045.0,20.0,20.4,360.8,0.6,-0.2,0.3088888888888889,1935.4,1
2010_07_BUF_BAL,2010,7,REG,2010-10-24,BAL,BUF,7,14,3.0,20.4,17.2,353.4,-0.4,0.6,0.3504273504273504,1954.8,17.4,32.2,273.6,-0.2,-1.6,0.2549783549783549,1545.6,1
2010_07_SF_CAR,2010,7,REG,2010-10-24,CAR,SF,14,7,3.0,10.4,22.0,258.8,-0.4,-2.0,0.2813888888888888,1553.8,17.4,21.6,339.6,-1.0,0.2,0.4122639933166249,1766.2,1
2010_07_WAS_CHI,2010,7,REG,2010-10-24,CHI,WAS,7,7,-3.0,18.6,16.6,281.2,0.6,-3.2,0.1087121212121211,1596.4,20.0,22.4,371.4,0.8,-0.2,0.2355986119144013,1808.8,0
2010_07_JAX_KC,2010,7,REG,2010-10-24,KC,JAX,7,6,22.0,21.6,18.4,334.8,0.2,1.2,0.2912655971479501,1783.6,17.2,30.0,319.0,-1.6,-0.8,0.3854256854256853,1855.8,1
2010_07_PIT_MIA,2010,7,REG,2010-10-24,MIA,PIT,7,7,-1.0,17.8,22.4,357.6,-0.6,1.0,0.4731313131313131,1969.2,22.8,12.0,303.6,1.8,1.4,0.3243650793650793,1860.6,0
2010_07_CLE_NO,2010,7,REG,2010-10-24,NO,CLE,7,7,-13.0,23.2,19.8,389.4,-0.4,0.6,0.5046703296703297,1917.4,14.8,21.6,312.2,-0.4,-1.0,0.3426937441643323,1744.6,0
2010_07_STL_TB,2010,7,REG,2010-10-24,TB,LA,7,7,1.0,16.0,22.2,317.4,1.2,-1.4,0.3804524886877828,1924.6,18.0,19.2,329.0,0.2,0.6,0.3503256246677299,1890.0,1
2010_07_PHI_TEN,2010,7,REG,2010-10-24,TEN,PHI,6,7,18.0,24.8,17.0,297.8,1.0,2.0,0.3260949508008331,1638.0,26.6,18.6,412.2,1.4,-0.2,0.3555952380952381,1874.2,1
2010_07_ARI_SEA,2010,7,REG,2010-10-24,SEA,ARI,7,14,12.0,19.6,19.4,302.6,0.0,1.6,0.4139393939393939,1623.4,17.6,27.6,268.0,-0.2,-2.2,0.265018315018315,1559.8,1
2010_07_OAK_DEN,2010,7,REG,2010-10-24,DEN,LV,7,7,-45.0,21.4,23.2,392.4,1.2,-0.8,0.367550505050505,1880.6,21.4,22.6,336.6,-0.2,-0.8,0.3266849816849816,1850.2,0
2010_07_NE_SD,2010,7,REG,2010-10-24,LAC,NE,7,7,-3.0,28.6,21.0,461.6,-0.4,0.8,0.392162223741171,1934.2,30.8,23.2,363.8,0.4,0.4,0.4498534798534798,1794.6,0
2010_07_MIN_GB,2010,7,REG,2010-10-24,GB,MIN,7,7,4.0,22.4,18.4,367.4,0.2,0.8,0.3261446886446886,1865.6,17.4,17.6,320.0,-1.0,-1.4,0.3382092580621992,1801.8,1
2010_07_NYG_DAL,2010,7,REG,2010-10-25,DAL,NYG,8,8,-6.0,20.4,22.2,408.2,-1.0,1.0,0.411131221719457,2033.6,20.6,20.0,383.2,-0.6,1.4,0.3049773755656108,1938.0,0
2010_08_MIA_CIN,2010,8,REG,2010-10-31,CIN,MIA,7,7,-8.0,21.6,20.6,373.6,1.2,-0.6,0.3165811965811965,1917.8,19.2,25.0,359.0,-0.4,1.4,0.4342424242424242,1876.8,0
2010_08_JAX_DAL,2010,8,REG,2010-10-31,DAL,JAX,6,7,-18.0,26.0,27.8,384.6,-0.2,0.6,0.3523076923076923,1894.8,18.6,30.8,307.4,-1.4,-0.6,0.3458652458652458,1803.0,0
2010_08_WAS_DET,2010,8,REG,2010-10-31,DET,WAS,14,7,12.0,26.4,24.2,381.6,0.2,0.6,0.4009774436090225,1787.0,18.0,19.2,346.8,1.2,-0.2,0.2308367071524966,1777.8,1
2010_08_BUF_KC,2010,8,REG,2010-10-31,KC,BUF,7,7,3.0,25.8,19.6,380.0,0.6,1.2,0.3730837789661319,1921.2,22.2,36.6,337.0,-0.4,-1.4,0.3415329768270944,1731.4,1
2010_08_GB_NYJ,2010,8,REG,2010-10-31,NYJ,GB,14,7,-9.0,30.0,18.2,374.8,1.6,0.8,0.4049328449328449,1987.2,21.2,21.8,374.0,0.0,0.2,0.32754329004329,1774.2,0
2010_08_DEN_SF,2010,8,REG,2010-10-31,SF,DEN,7,7,8.0,17.0,21.2,315.2,0.0,-0.4,0.3694068504594819,1725.2,18.0,32.2,372.6,-0.2,-1.2,0.2766414141414141,1718.4,1
2010_08_CAR_STL,2010,8,REG,2010-10-31,LA,CAR,7,7,10.0,18.6,19.6,338.0,-0.2,1.2,0.3963149294805642,1956.0,11.4,19.8,281.4,-0.8,-1.2,0.2661842105263157,1682.6,1
2010_08_TEN_SD,2010,8,REG,2010-10-31,LAC,TEN,7,7,8.0,25.0,23.0,439.4,-1.8,1.0,0.3796622237411711,1992.0,30.0,17.0,315.8,2.2,1.6,0.3260949508008331,1641.2,1
2010_08_TB_ARI,2010,8,REG,2010-10-31,ARI,TB,7,7,-3.0,16.2,29.4,235.2,-0.6,-1.6,0.2269230769230769,1521.4,16.2,22.8,324.4,1.2,-1.2,0.3647662141779789,1872.8,0
2010_08_MIN_NE,2010,8,REG,2010-10-31,NE,MIN,7,7,10.0,27.8,22.4,330.6,0.8,-0.2,0.3641391941391941,1789.6,20.4,20.4,349.2,-1.0,-1.6,0.347000466853408,1859.2,1
2010_08_SEA_OAK,2010,8,REG,2010-10-31,LV,SEA,7,7,30.0,30.0,22.6,358.6,0.6,-0.6,0.3366849816849816,1872.2,17.8,20.2,320.4,0.6,0.8,0.3942424242424242,1743.8,1
2010_08_PIT_NO,2010,8,REG,2010-10-31,NO,PIT,7,7,10.0,21.6,21.4,411.4,-2.0,0.6,0.4963369963369963,1952.2,24.4,14.6,299.8,1.8,1.2,0.346031746031746,1845.2,1
2010_08_HOU_IND,2010,8,REG,2010-11-01,IND,HOU,15,15,13.0,27.8,18.2,401.6,0.4,0.8,0.4256561085972851,1984.6,23.8,28.6,403.6,-0.2,-1.2,0.3772222222222222,1735.8,1
2010_09_TB_ATL,2010,9,REG,2010-11-07,ATL,TB,14,7,6.0,23.8,22.2,384.0,0.8,0.0,0.3976923076923077,1930.0,19.8,28.4,356.2,1.2,-2.2,0.3608446455505278,1868.8,1
2010_09_MIA_BAL,2010,9,REG,2010-11-07,BAL,MIA,14,7,16.0,25.8,21.0,377.8,1.0,0.4,0.3278632478632478,1952.0,20.8,25.8,383.0,-0.8,1.2,0.4058333333333334,1988.2,1
2010_09_CHI_BUF,2010,9,REG,2010-11-07,BUF,CHI,7,14,-3.0,22.8,32.4,363.8,-0.2,-0.6,0.3665329768270944,1850.8,16.0,16.0,287.6,-0.6,-3.4,0.1284090909090909,1650.0,0
2010_09_NO_CAR,2010,9,REG,2010-11-07,CAR,NO,7,7,-31.0,12.0,19.8,264.6,-1.0,-0.6,0.3036842105263157,1614.8,20.8,18.0,396.8,-1.6,0.8,0.4838369963369963,2034.4,0
2010_09_NE_CLE,2010,9,REG,2010-11-07,CLE,NE,14,7,20.0,18.0,21.8,294.2,0.4,-0.6,0.3289682539682539,1716.4,30.6,20.4,343.0,1.6,-0.4,0.3872161172161171,1758.4,1
2010_09_NYJ_DET,2010,9,REG,2010-11-07,DET,NYJ,7,7,-3.0,27.4,22.2,354.4,0.6,1.0,0.365421888053467,1823.4,24.4,17.2,378.6,0.4,1.2,0.3904029304029303,1973.4,0
2010_09_SD_HOU,2010,9,REG,2010-11-07,HOU,LAC,6,7,-6.0,21.2,29.2,354.4,-0.4,-1.2,0.3567676767676767,1541.0,27.6,22.6,422.8,-1.4,1.0,0.436504329004329,2012.6,0
2010_09_ARI_MIN,2010,9,REG,2010-11-07,MIN,ARI,7,7,3.0,22.0,23.2,357.0,-0.8,-1.6,0.3416433239962651,1851.2,21.8,28.8,259.8,-0.6,-1.2,0.3202564102564102,1626.2,1
2010_09_NYG_SEA,2010,9,REG,2010-11-07,SEA,NYG,7,13,-34.0,15.6,20.6,293.4,1.0,-0.4,0.2787344028520499,1760.4,26.0,19.4,428.2,-0.8,2.4,0.3357466063348416,2089.4,0
2010_09_KC_OAK,2010,9,REG,2010-11-07,LV,KC,7,7,3.0,32.0,18.4,390.8,0.4,0.8,0.3541452991452992,1909.4,25.2,18.8,402.0,0.8,1.2,0.3597504456327985,1950.2,1
2010_09_IND_PHI,2010,9,REG,2010-11-07,PHI,IND,14,6,2.0,23.4,19.6,389.0,1.0,1.0,0.3808583959899749,1899.8,26.2,18.8,393.6,0.4,0.6,0.4378018575851393,2000.4,1
2010_09_DAL_GB,2010,9,REG,2010-11-07,GB,DAL,7,7,38.0,19.6,17.8,348.4,0.8,-0.4,0.28754329004329,1687.8,25.4,29.4,388.4,-0.2,0.6,0.3399999999999999,1819.8,1
2010_09_PIT_CIN,2010,9,REG,2010-11-08,CIN,PIT,8,8,-6.0,21.4,23.0,373.8,0.6,-0.6,0.3585980033038856,1824.8,22.6,16.4,330.6,0.6,1.0,0.381031746031746,1740.4,0
2010_10_BAL_ATL,2010,10,REG,2010-11-11,ATL,BAL,4,4,5.0,23.8,21.6,371.0,0.6,0.2,0.4219780219780219,1789.2,26.2,19.6,389.8,1.6,-0.4,0.3278632478632478,2050.8,1
2010_10_DET_BUF,2010,10,REG,2010-11-14,BUF,DET,7,7,2.0,20.6,29.2,356.6,-0.4,-0.6,0.3932709447415329,1862.6,29.4,22.0,358.0,0.8,0.6,0.377921888053467,1879.0,1
2010_10_MIN_CHI,2010,10,REG,2010-11-14,CHI,MIN,7,7,14.0,16.4,16.4,286.6,-0.4,-2.8,0.1562165775401069,1734.4,22.6,26.0,385.4,-1.2,-0.8,0.3525030525030524,1898.4,1
2010_10_NYJ_CLE,2010,10,REG,2010-11-14,CLE,NYJ,7,7,-6.0,21.4,19.8,312.2,0.8,0.0,0.3718253968253968,1815.6,22.8,16.6,387.4,-0.2,1.0,0.3695238095238095,2001.4,0
2010_10_CIN_IND,2010,10,REG,2010-11-14,IND,CIN,7,6,6.0,25.6,21.4,391.8,-0.4,0.4,0.4328018575851393,1976.8,21.6,27.0,371.2,0.4,-1.2,0.3491962939021762,1720.6,1
2010_10_HOU_JAX,2010,10,REG,2010-11-14,JAX,HOU,14,7,7.0,25.0,28.6,342.2,-0.6,-0.2,0.3903096903096902,1799.4,23.2,29.6,362.8,0.4,-0.6,0.3535930735930735,1614.8,1
2010_10_TEN_MIA,2010,10,REG,2010-11-14,MIA,TEN,7,14,12.0,18.2,24.8,354.4,-1.2,2.0,0.4125,1854.2,29.2,21.6,334.0,1.8,1.6,0.3055067155067155,1567.4,1
2010_10_CAR_TB,2010,10,REG,2010-11-14,TB,CAR,7,7,15.0,21.4,26.2,348.0,0.8,-1.6,0.3875113122171946,1759.6,11.2,22.6,256.4,-0.8,-1.2,0.2846365914786967,1635.0,1
2010_10_KC_DEN,2010,10,REG,2010-11-14,DEN,KC,14,7,20.0,18.6,31.6,353.6,-0.4,-1.8,0.2541414141414141,1677.2,23.0,21.4,374.6,1.2,0.4,0.3126916221033868,1942.2,1
2010_10_SEA_ARI,2010,10,REG,2010-11-14,ARI,SEA,7,7,-18.0,21.8,29.6,261.4,0.0,-2.0,0.2861904761904761,1628.4,11.6,24.8,268.2,0.2,-0.6,0.2237344028520499,1682.4,0
2010_10_DAL_NYG,2010,10,REG,2010-11-14,NYG,DAL,7,7,-13.0,32.2,15.0,427.0,0.2,2.6,0.3250323206205558,2220.6,21.4,35.8,355.8,-1.2,-0.8,0.3533333333333333,1690.4,0
2010_10_STL_SF,2010,10,REG,2010-11-14,SF,LA,14,14,3.0,19.8,18.2,328.0,0.4,1.4,0.4042246642246642,1814.0,16.6,18.4,315.0,0.4,1.4,0.3754815961472308,1975.6,1
2010_10_NE_PIT,2010,10,REG,2010-11-14,PIT,NE,6,7,-13.0,20.4,18.0,317.8,0.6,0.8,0.3778571428571428,1805.4,25.8,21.2,311.0,1.2,-0.6,0.334069264069264,1642.0,0
2010_10_PHI_WAS,2010,10,REG,2010-11-15,WAS,PHI,15,8,-31.0,19.8,20.6,343.2,1.2,-1.4,0.2408367071524965,1809.8,23.0,23.8,392.2,1.2,0.4,0.3917827657378741,1956.4,0
2010_11_CHI_MIA,2010,11,REG,2010-11-18,MIA,CHI,4,4,-16.0,21.2,20.0,354.2,0.0,2.0,0.3933823529411764,1863.6,21.2,15.6,325.4,0.0,-1.4,0.2609784823020117,1831.2,0
2010_11_BAL_CAR,2010,11,REG,2010-11-21,CAR,BAL,7,10,-24.0,11.6,25.6,265.4,-1.0,-1.2,0.29796992481203,1719.4,27.0,22.0,390.8,1.6,-0.6,0.3754156954156954,1982.8,0
2010_11_BUF_CIN,2010,11,REG,2010-11-21,CIN,BUF,7,7,-18.0,21.0,27.0,356.4,-0.4,-0.8,0.3546907993966817,1780.0,20.6,24.0,367.2,-0.2,0.0,0.4599376114081996,1920.0,0
2010_11_DET_DAL,2010,11,REG,2010-11-21,DAL,DET,7,7,16.0,22.6,33.0,331.8,-0.2,-0.2,0.3099999999999999,1515.4,26.6,19.2,347.0,0.6,0.8,0.3202777777777778,1816.4,1
2010_11_CLE_JAX,2010,11,REG,2010-11-21,JAX,CLE,7,7,4.0,25.0,27.8,376.2,-0.8,-0.8,0.3344655344655344,1866.8,20.8,21.0,314.6,0.4,-0.8,0.3634920634920635,1777.6,1
2010_11_ARI_KC,2010,11,REG,2010-11-21,KC,ARI,7,7,18.0,27.0,27.4,424.8,1.0,-0.4,0.3611764705882353,2017.4,23.4,28.6,295.4,0.2,-1.0,0.2502930402930402,1627.0,1
2010_11_GB_MIN,2010,11,REG,2010-11-21,MIN,GB,7,14,-28.0,21.2,25.6,361.4,-1.0,-0.2,0.2947252747252746,1889.6,23.0,14.0,379.2,1.4,0.0,0.3268290043290043,1874.4,0
2010_11_HOU_NYJ,2010,11,REG,2010-11-21,NYJ,HOU,7,7,3.0,20.4,17.8,393.0,-0.4,0.6,0.3809523809523809,2081.2,21.8,31.0,353.6,-0.4,-1.0,0.3463203463203463,1556.4,1
2010_11_OAK_PIT,2010,11,REG,2010-11-21,PIT,LV,7,14,32.0,22.8,22.4,365.4,0.2,0.0,0.3976373626373626,1794.0,31.8,16.2,379.8,1.0,1.4,0.3233760683760683,1899.8,1
2010_11_WAS_TEN,2010,11,REG,2010-11-21,TEN,WAS,7,6,-3.0,28.6,22.2,330.8,1.4,0.6,0.3214731020613374,1581.2,22.0,30.0,364.4,0.4,-1.6,0.1694081357239251,1747.0,0
2010_11_SEA_NO,2010,11,REG,2010-11-21,NO,SEA,14,7,15.0,24.4,15.8,401.2,-1.2,1.2,0.4519042232277526,1990.2,18.2,24.4,310.8,0.6,0.0,0.2504010695187165,1777.4,1
2010_11_TB_SF,2010,11,REG,2010-11-21,SF,TB,7,7,-21.0,21.6,19.0,365.0,0.4,0.6,0.3185103785103785,1809.4,22.8,25.2,351.6,0.4,-0.8,0.4014973262032085,1770.6,0
2010_11_ATL_STL,2010,11,REG,2010-11-21,LA,ATL,7,10,-17.0,16.6,22.4,310.6,0.2,1.8,0.3212332301341589,2002.2,25.8,23.0,372.0,0.8,0.6,0.4644022644022644,1859.2,0
2010_11_IND_NE,2010,11,REG,2010-11-21,NE,IND,7,7,3.0,25.4,23.6,347.2,0.6,0.6,0.3107359307359306,1695.0,24.6,18.6,362.0,1.0,0.8,0.359468524251806,1926.2,1
2010_11_NYG_PHI,2010,11,REG,2010-11-21,PHI,NYG,6,7,10.0,32.4,26.0,438.8,2.0,0.6,0.4394018133569217,2019.2,32.8,21.0,446.2,0.0,1.0,0.357175177763413,2273.8,1
2010_11_DEN_SD,2010,11,REG,2010-11-22,LAC,DEN,15,8,21.0,25.2,25.2,411.4,-2.0,-0.4,0.4183225108225108,1907.2,23.2,33.4,372.0,-0.4,-0.2,0.3366414141414141,1591.4,1
2010_12_NE_DET,2010,12,REG,2010-11-25,DET,NE,4,4,-21.0,21.6,25.0,354.4,-0.2,0.6,0.3513888888888888,1856.4,27.0,25.2,334.2,1.6,0.4,0.3846753246753246,1668.8,0
2010_12_NO_DAL,2010,12,REG,2010-11-25,DAL,NO,4,4,-3.0,25.4,32.0,325.2,0.2,-0.6,0.3023076923076923,1490.2,27.2,13.6,427.2,-0.6,0.6,0.4972033685268979,2035.0,0
